,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
1128,The Lego Movie,(2014),PG,100 min,"Animation, Action, Adventure            ",7.7,83        ,"368,107",$257.76M,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis."
1129,Blazing Saddles,(1974),R,93 min,"Comedy, Western            ",7.7,73        ,"144,380",$119.50M,"In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary."
1130,3:10 to Yuma,(2007),R,122 min,"Action, Crime, Drama            ",7.7,76        ,"319,816",$53.61M,A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.
1131,And Your Mother Too,(2001),R,106 min,Drama            ,7.7,89        ,"125,575",$13.62M,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other."
1132,Training Day,(2001),R,122 min,"Action, Crime, Drama            ",7.7,69        ,"449,463",$76.63M,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.
1133,The Last of the Mohicans,(1992),R,112 min,"Action, Adventure, Drama            ",7.7,76        ,"177,159",$75.51M,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.
1134,Lost in Translation,(2003),R,102 min,"Comedy, Drama            ",7.7,91        ,"466,651",$44.59M,A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.
1135,Silver Linings Playbook,(2012),R,122 min,"Comedy, Drama, Romance            ",7.7,81        ,"720,858",$132.09M,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own."
1136,X-Men: First Class,(2011),PG-13,131 min,"Action, Sci-Fi            ",7.7,65        ,"704,074",$146.41M,"In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them."
1137,Man on Fire,(2004),R,146 min,"Action, Crime, Drama            ",7.7,47        ,"371,510",$77.91M,"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect."
1138,A Few Good Men,(1992),R,138 min,"Drama, Thriller            ",7.7,62        ,"272,781",$141.34M,Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.
1139,Detachment,(2011),Not Rated,98 min,Drama            ,7.7,52        ,"91,065",$0.07M,A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.
1140,Mr. Nobody,(2009),R,141 min,"Drama, Fantasy, Romance            ",7.7,63        ,"238,657",$0.00M,"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible."
1141,Crash,(I) (2004),R,112 min,"Crime, Drama, Thriller            ",7.7,66        ,"442,125",$54.58M,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption."
1142,Halloween,(1978),R,91 min,"Horror, Thriller            ",7.7,87        ,"288,280",$47.00M,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again."
1143,Adaptation.,(2002),R,115 min,"Comedy, Drama            ",7.7,83        ,"196,888",$22.25M,A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.
1144,Toy Story 4,(2019),G,100 min,"Animation, Adventure, Comedy            ",7.7,84        ,"261,231",$434.04M,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy."
1145,"O Brother, Where Art Thou?",(2000),PG-13,107 min,"Adventure, Comedy, Crime            ",7.7,69        ,"319,611",$45.51M,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them."
1146,First Blood,(1982),R,93 min,"Action, Adventure, Thriller            ",7.7,61        ,"261,845",$47.21M,A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.
1147,Wreck-It Ralph,(2012),PG,101 min,"Animation, Adventure, Comedy            ",7.7,72        ,"435,849",$189.42M,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
1148,The Trial of the Chicago 7,(2020),R,129 min,"Drama, History, Thriller            ",7.7,76        ,"183,676",,"The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois."
1149,What's Eating Gilbert Grape,(1993),PG-13,118 min,Drama            ,7.7,73        ,"243,779",$9.17M,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.
1150,The Boy in the Striped Pajamas,(2008),PG-13,94 min,"Drama, War            ",7.7,55        ,"229,147",$9.03M,"Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences."
1151,Who Framed Roger Rabbit,(1988),PG,104 min,"Animation, Adventure, Comedy            ",7.7,83        ,"207,617",$156.45M,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.
1152,Midnight in Paris,(2011),PG-13,94 min,"Comedy, Fantasy, Romance            ",7.7,81        ,"434,215",$56.82M,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight."
1153,Gravity,(2013),PG-13,91 min,"Drama, Sci-Fi, Thriller            ",7.7,96        ,"839,872",$274.09M,Two astronauts work together to survive after an accident leaves them stranded in space.
1154,Empire of the Sun,(1987),PG,153 min,"Drama, War            ",7.7,62        ,"129,789",$22.24M,A young English boy struggles to survive under Japanese occupation of China during World War II.
1155,As Good as It Gets,(1997),PG-13,139 min,"Comedy, Drama, Romance            ",7.7,67        ,"306,984",$148.48M,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery."
1156,Star Trek Into Darkness,(2013),PG-13,132 min,"Action, Adventure, Sci-Fi            ",7.7,72        ,"488,944",$228.78M,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction."
1157,Sense and Sensibility,(1995),PG,136 min,"Drama, Romance            ",7.7,84        ,"119,974",$43.18M,"Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites."
1158,The Boondock Saints,(1999),R,108 min,"Action, Thriller            ",7.7,44        ,"243,210",$0.03M,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.
1159,The Fault in Our Stars,(2014),PG-13,126 min,"Drama, Romance            ",7.7,69        ,"386,609",$124.87M,Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.
1160,Sound of Metal,(2019),R,120 min,"Drama, Music            ",7.7,82        ,"136,524",,A heavy-metal drummer's life is thrown into freefall when he begins to lose his hearing.
1161,Marcel the Shell with Shoes On,(2021),PG,90 min,"Animation, Comedy, Drama            ",7.7,80        ,"18,407",$5.79M,Feature adaptation of the animated short film interviewing a mollusk named Marcel.
1162,Dirty Harry,(1971),R,102 min,"Action, Crime, Thriller            ",7.7,87        ,"161,483",$35.90M,"When a man calling himself ""the Scorpio Killer"" menaces San Francisco, tough-as-nails Police Inspector ""Dirty"" Harry Callahan is assigned to track down the crazed psychopath."
1163,When Harry Met Sally...,(1989),R,95 min,"Comedy, Drama, Romance            ",7.7,76        ,"228,126",$92.82M,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship."
1164,Goldfinger,(1964),PG,110 min,"Action, Adventure, Thriller            ",7.7,87        ,"195,370",$51.08M,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve."
1165,Philadelphia,(1993),PG-13,125 min,Drama            ,7.7,66        ,"248,376",$77.32M,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit."
1166,Kung Fu Hustle,(2004),R,99 min,"Action, Comedy, Fantasy            ",7.7,78        ,"144,189",$17.11M,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf."
1167,Donnie Brasco,(1997),R,127 min,"Biography, Crime, Drama            ",7.7,76        ,"316,436",$41.91M,"An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one."
1168,Ponniyin Selvan: Part I,(2022),Not Rated,167 min,"Action, Adventure, Drama            ",7.7,,"33,344",,"Vandiyathevan sets out to cross the Chola land to deliver a message from the Crown Prince Aditha Karikalan. Kundavai attempts to establish political peace as vassals and petty chieftains plot against the throne. Unrest grips the land as a long-tailed comet arrives, signalling a time of turmoil."
1169,The French Connection,(1971),R,104 min,"Action, Crime, Drama            ",7.7,94        ,"127,411",$15.63M,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal."
1170,Serpico,(1973),R,130 min,"Biography, Crime, Drama            ",7.7,81        ,"127,832",$29.80M,An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.
1171,Fried Green Tomatoes,(1991),PG-13,130 min,Drama            ,7.7,64        ,"77,760",$82.42M,A housewife who is unhappy with her life befriends an old lady at a nursing home and is enthralled by the tales she tells of people she used to know.
