,Movie Name,Year of Release,Watch Time (min),Genre,Movie Rating,Metascore,Votes,Gross ($M),Description
8450,Bairavaa,2017,169,Action,5.8,,11022,,"Bairavaa, a gallant debt collector, takes on a violent criminal masquerading as a philanthropist in the education field."
8451,Turnabout,2016,90,Drama,5.8,,12127,,"A troubled man survives a suicide attempt. He calls an old friend to rescue him in the middle of the night. Their journey is just beginning, and by daybreak, a tragedy will surface."
8452,Not Another Teen Movie,2001,89,Comedy            ,5.7,32        ,109441,38.25,A sendup of all the teen movies that have accumulated in the past two decades.
8453,The Matrix Resurrections,2021,148,Action,5.7,63        ,259757,,"Return to a world of two realities: one, everyday life; the other, what lies behind it. To find out if his reality is a construct, to truly know himself, Mr. Anderson will have to choose to follow the white rabbit once more."
8454,White Noise,2022,136,Comedy,5.7,66        ,37960,,"Dramatizes a contemporary American family's attempts to deal with the mundane conflicts of everyday life while grappling with the universal mysteries of love, death, and the possibility of happiness in an uncertain world."
8455,White Chicks,2004,109,Comedy,5.7,41        ,152360,70.83,Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson sisters from a kidnapping plot.
8456,Chaos Walking,2021,109,Action,5.7,38        ,52205,13.29,Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality where all thoughts are seen and heard by everyone.
8457,Planet of the Apes,2001,119,Action,5.7,50        ,223271,180.01,"In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans."
8458,Army of the Dead,2021,148,Action,5.7,57        ,177680,1.00,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted."
8459,Pan,2015,111,Action,5.7,36        ,65707,35.09,"Twelve-year-old orphan Peter is spirited away to the magical world of Neverland, where he finds both fun and danger, and ultimately discovers his destiny: to become the hero who will be forever known as Peter Pan."
8460,Coyote Ugly,2000,100,Comedy,5.7,27        ,117739,60.79,"Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell."
8461,Memory,2022,114,Action,5.7,41        ,29779,,An assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization.
8462,Insidious: The Last Key,2018,103,Horror,5.7,49        ,63448,67.75,"Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home where the terror began."
8463,X-Men: Dark Phoenix,2019,113,Action,5.7,43        ,193659,65.85,"Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity."
8464,Mulan,2020,115,Action,5.7,66        ,152100,,A young Chinese maiden disguises herself as a male warrior in order to save her father.
8465,The Three Musketeers,2011,110,Action,5.7,35        ,109622,20.38,The hot-headed young D'Artagnan along with three former legendary but now down-on-their-luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.
8466,John Tucker Must Die,2006,89,Comedy,5.7,41        ,85714,41.01,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.
8467,G.I. Joe: The Rise of Cobra,2009,118,Action,5.7,32        ,211562,152.27,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer."
8468,Buffy the Vampire Slayer,1992,86,Action,5.7,48        ,46802,16.62,Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.
8469,The Purge,2013,85,Horror,5.7,41        ,229898,64.47,"A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal."
8470,Samaritan,2022,102,Action,5.7,45        ,49730,,A young boy learns that a superhero who was thought to have died after an epic battle twenty-five years ago may in fact still be alive.
8471,G.I. Joe: Retaliation,2013,110,Action,5.7,41        ,184030,122.52,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.
8472,Jigsaw,2017,92,Horror,5.7,39        ,83092,38.05,"Bodies are turning up around the city, each having met a uniquely gruesome demise. As the investigation proceeds, evidence points to one suspect: John Kramer, the man known as Jigsaw, who has been dead for over 10 years."
8473,The Wrong Missy,2020,90,Comedy,5.7,33        ,42154,,"Tim thinks he's invited the woman of his dreams on a work retreat to Hawaii, realizing too late he mistakenly texted someone from a nightmare blind date."
8474,Fantastic Four,2005,106,Action,5.7,40        ,335317,154.70,"A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom."
8475,The Darkest Minds,2018,104,Action,5.7,39        ,33849,12.70,"After a disease kills 98% of children, the survivors develop powers and are declared a threat. 16-year-old Ruby, escapes the government facility and joins a group of rebel teenagers ready to fight the government forces out to get them."
8476,Black Crab,2022,114,Action,5.7,54        ,23515,,"In a post-apocalyptic world, six soldiers on a covert mission must transport a mysterious package across a frozen archipelago. Noomi Rapace stars."
8477,The Rental,2020,88,Drama,5.7,62        ,34799,,Two couples rent a vacation home for what should be a celebratory weekend get-away.
8478,Lara Croft: Tomb Raider,2001,100,Action,5.7,33        ,213353,131.14,Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.
8479,Diary of a Nymphomaniac,2008,101,Drama,5.7,,11293,,"A chronicle of the life of a middle-class French girl's sexual adventures, her then fall into prostitution, and her ultimate redemption."
8480,Escape Room: Tournament of Champions,2021,88,Action,5.7,48        ,49854,25.19,"Six people unwillingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive. Joining forces with two of the original survivors, they soon discover they've all played the game before."
8481,Cry Macho,2021,104,Drama            ,5.7,58        ,29444,,"A one-time rodeo star and washed-up horse breeder takes a job to bring a man's young son home and away from his alcoholic mom. On their journey, the horseman finds redemption through teaching the boy what it means to be a good man."
8482,Studio 666,2022,106,Comedy,5.7,50        ,11040,,Legendary rock band Foo Fighters move into an Encino mansion steeped in grisly rock and roll history to record their much anticipated 10th album.
8483,Journey 2: The Mysterious Island,2012,94,Action,5.7,41        ,107571,103.86,"Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island."
8484,Hitman: Agent 47,2015,96,Action,5.7,28        ,93106,22.47,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.
8485,Allegiant,2016,120,Action,5.7,33        ,127063,66.18,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them."
8486,Fool's Gold,2008,112,Action,5.7,29        ,81913,70.23,A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.
8487,The Woman in the Window,2020,100,Crime,5.7,41        ,78397,,"An agoraphobic woman living alone in New York begins spying on her new neighbors, only to witness a disturbing act of violence."
8488,Come Play,2020,96,Drama,5.7,58        ,16153,,A monster named Larry manifests itself through smart phones and mobile devices. Feature film version of the 2017 short film.
8489,The Midnight Sky,2020,118,Adventure,5.7,58        ,85959,,"This post-apocalyptic tale follows Augustine, a lonely scientist in the Arctic, as he races to stop Sully and her fellow astronauts from returning home to a mysterious global catastrophe."
8490,Police Academy 2: Their First Assignment,1985,87,Comedy            ,5.7,39        ,56960,55.60,When a new gang moves into town it's up to the screwball police team to stop them.
8491,Bubble Boy,2001,84,Adventure,5.7,41        ,34146,5.00,Bubble Boy's been in a bubble all his life due to no immune system. A cute blonde girl befriends BB. Her boyfriend proposes and BB decides to travel across USA to Niagara Falls to stop the wedding.
8492,Identity Thief,2013,111,Comedy,5.7,35        ,136651,134.51,Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.
8493,Underworld: Blood Wars,2016,91,Action,5.7,23        ,78172,30.35,Vampire death dealer Selene (Kate Beckinsale) fights to end the eternal war between the Lycan clan and the Vampire faction that betrayed her.
8494,Yes Day,2021,86,Comedy,5.7,46        ,27029,,A mom and dad who usually say no decide to say yes to their kids' wildest requests with a few ground rules on a whirlwind day of fun and adventure.
8495,Bloodshot,2020,109,Action,5.7,44        ,80774,12.56,"Ray Garrison, a slain soldier, is re-animated with superpowers."
8496,The Postcard Killings,2020,104,Crime,5.7,29        ,12488,,A New York detective investigates the death of his daughter who was murdered while on her honeymoon in London; he recruits the help of a Scandinavian journalist when other couples throughout Europe suffer a similar fate.
8497,Night Teeth,2021,107,Action,5.7,42        ,19844,,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive."
