,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
657,Gattaca,1997,PG-13,106,"Drama, Sci-Fi, Thriller            ",7.8,64        ,311399,12.34,A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.
658,Thirteen Lives,2022,PG-13,147,"Action, Adventure, Biography            ",7.8,66        ,59995,,A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.
659,Big Hero 6,2014,PG,102,"Animation, Action, Adventure            ",7.8,74        ,474658,222.53,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes."
660,The Best Offer,2013,R,131,"Crime, Drama, Mystery            ",7.8,49        ,122937,0.09,A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.
661,Isle of Dogs,2018,PG-13,101,"Animation, Adventure, Comedy            ",7.8,82        ,176441,32.02,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog."
662,Awakenings,1990,PG-13,121,"Biography, Drama            ",7.8,74        ,148263,52.10,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them."
663,The Fighter,2010,R,116,"Action, Biography, Drama            ",7.8,79        ,376183,93.62,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness."
664,Moon,2009,R,97,"Drama, Mystery, Sci-Fi            ",7.8,67        ,365921,5.01,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems."
665,Walk the Line,2005,PG-13,136,"Biography, Drama, Music            ",7.8,72        ,256782,119.52,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins."
666,Paddington 2,2017,PG,103,"Adventure, Comedy, Family            ",7.8,88        ,84435,40.44,"Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen."
667,How to Train Your Dragon 2,2014,PG,102,"Animation, Action, Adventure            ",7.8,77        ,346312,177.00,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
668,The Fall,2006,R,117,"Adventure, Drama, Fantasy            ",7.8,64        ,114152,2.28,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances."
669,Midnight Cowboy,1969,R,113,Drama            ,7.8,79        ,114663,44.79,"A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process."
670,Captain Phillips,2013,PG-13,134,"Action, Biography, Crime            ",7.8,82        ,471717,107.10,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years."
671,Glory,1989,R,122,"Biography, Drama, History            ",7.8,78        ,138439,26.83,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates."
672,The Insider,1999,R,157,"Biography, Drama, Thriller            ",7.8,84        ,174551,28.97,A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.
673,The Girl with the Dragon Tattoo,2009,R,152,"Crime, Drama, Mystery            ",7.8,76        ,219338,10.10,A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.
674,Straight Outta Compton,2015,R,147,"Biography, Drama, History            ",7.8,72        ,208361,161.20,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood."
675,My Fair Lady,1964,G,170,"Drama, Family, Musical            ",7.8,95        ,98224,72.00,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl, Eliza Doolittle, presentable in high society."
676,The Outlaw Josey Wales,1976,PG,135,Western            ,7.8,69        ,76254,31.80,Missouri farmer Josey Wales joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.
677,October Sky,1999,PG,108,"Biography, Drama, Family            ",7.8,71        ,94213,32.48,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes."
678,Hunt for the Wilderpeople,2016,PG-13,101,"Adventure, Comedy, Drama            ",7.8,81        ,134738,5.20,A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.
679,Kiki's Delivery Service,1989,G,103,"Animation, Family, Fantasy            ",7.8,85        ,151035,,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service."
680,Cabaret,1972,PG,124,"Drama, Music, Musical            ",7.8,80        ,56975,42.77,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.
681,Changeling,2008,R,141,"Biography, Crime, Drama            ",7.8,63        ,259505,35.74,Grief-stricken mother Christine Collins takes on the L.A.P.D. to her own detriment when they try to pass off an obvious impostor as her missing child.
682,Night of the Living Dead,1968,Not Rated,96,"Horror, Thriller            ",7.8,89        ,132934,0.09,A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the East Coast of the United States.
683,The Conversation,1974,PG,113,"Drama, Mystery, Thriller            ",7.8,87        ,115451,4.42,"A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered."
684,The Remains of the Day,1993,PG,134,"Drama, Romance            ",7.8,86        ,78135,22.95,A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.
685,Dawn of the Dead,1978,Unrated,127,"Horror, Thriller            ",7.8,71        ,123910,5.10,"During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall."
686,The Right Stuff,1983,PG,193,"Adventure, Biography, Drama            ",7.8,91        ,62977,21.50,"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred."
687,The King of Comedy,1982,PG,109,"Comedy, Crime, Drama            ",7.8,73        ,108829,2.50,"Rupert Pupkin is a passionate yet unsuccessful comic who craves nothing more than to be in the spotlight and to achieve this, he stalks and kidnaps his idol to take the spotlight for himself."
688,Mississippi Burning,1988,R,128,"Crime, Drama, Mystery            ",7.8,65        ,104008,34.60,Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.
689,Once,2007,R,86,"Drama, Music, Romance            ",7.8,90        ,118613,9.44,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story."
690,Pride,2014,R,119,"Biography, Comedy, Drama            ",7.8,79        ,59203,,U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.
691,Kramer vs. Kramer,1979,PG,105,Drama            ,7.8,77        ,149106,106.26,"After his wife leaves him, a work-obsessed Manhattan advertising executive is forced to learn long-neglected parenting skills, but a heated custody battle over the couple's young son deepens the wounds left by the separation."
692,Ed Wood,1994,R,127,"Biography, Comedy, Drama            ",7.8,70        ,179411,5.89,"Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams, despite his lack of talent."
693,To Have and Have Not,1944,Passed,100,"Adventure, Comedy, Film-Noir            ",7.8,90        ,36284,,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer."
694,Freaks,1932,Not Rated,64,"Drama, Horror            ",7.8,80        ,48150,0.63,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance."
695,Gaslight,1944,Passed,114,"Crime, Drama, Mystery            ",7.8,78        ,31075,,"Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane."
